20 ,121921.7105
30 ,70189.10506
40 ,42472.79412
50 ,26903.44828
60 ,15495.6978
70 ,11232.53311
80 ,6824.850299
90 ,5074.758761
100,3671.683341
110,2716.763006
120,1945.890884
130,1435.32037
140,1121.68784
150,840.1554404
160,661.1420613
170,522.9308005
180,421.4741884
190,344.9541284
200,279.6895213
210,219.8619632
220,179.9442191
230,152.8744327
240,122.47557
250,106.8181818
